_id,alta,cantidad,cantidadRestock,ean,familia,iva,margen,nombre,precioCompra,precioVenta,proveedor
62c4df316f6dede80a8a7202,true,0,20,MINICARACOLAS,BOLLERIA DULCE,10,20,MINI CARACOLAS1U,0.25,0.33,
62c4df316f6dede80a8a7203,true,0,20,MINICARACOLAS3,BOLLERIA DULCE,10,20,MINI CARACOLAS 3U,0.76,1,
62c4df316f6dede80a8a7204,true,0,20,MINICARACOLAS8,BOLLERIA DULCE,10,20,MINI CARACOLAS 8U,1.52,2,
62c4df316f6dede80a8a7205,true,0,20,SURTIDO SALADO,BOLLERIA SALADA,10,20,SURTIDO SALADO 18U,1.52,2,
62c4df316f6dede80a8a7206,true,0,20,8 SURTIDO SALAD,BOLLERIA SALADA,10,20,SURTIDO SALADO 8U,0.76,1,
62c4df316f6dede80a8a7207,true,0,20,DOTS1,BOLLERIA DULCE,10,20,DOTS 1U,0.24,0.55,
62c4df316f6dede80a8a7208,true,0,20,DOTS3,BOLLERIA DULCE,10,20,DOTS 3U,0.62,1.25,
62c4df316f6dede80a8a7209,true,0,20,NAPOLITA,BOLLERIA DULCE,10,20,NAPOLITANA CHOCO 1U,0.57,0.75,
62c4df316f6dede80a8a720a,true,0,20,NAPOLITANAS,BOLLERIA DULCE,10,20,NAPOLITANAS CHOCO 2U,0.95,1.25,
62c4df316f6dede80a8a720b,true,0,20,MIDIS2,BOLLERIA DULCE,10,20,CROISANT MIDIS 2U,0.76,1,
62c4df316f6dede80a8a720c,true,0,20,MIDIS5,ALIMENTACION,10,20,CROISANT MIDIS 5U,1.52,2,
62c4df316f6dede80a8a720d,true,0,20,FARTON CHOCO,BOLLERIA DULCE,10,20,FARTON CHOCO,0.34,0.45,
62c4df316f6dede80a8a720e,true,0,20,FARTON,BOLLERIA DULCE,10,20,FARTONS 3U,0.76,1,
62c4df316f6dede80a8a720f,true,0,20,789456,ALIMENTACION,10,20,FARTONS HOJALDRADO 8* 2.30,1.74,2.3,
62c4df316f6dede80a8a7210,true,0,20,COCA DE AZUCAR,BOLLERIA DULCE,10,20,COCA AZUCAR,1.12,0.6,
62c4df316f6dede80a8a7211,true,0,20,COCA DE AZUCAR.,BOLLERIA DULCE,10,20,COCA AZUCAR 2U,0.76,1,
62c4df316f6dede80a8a7212,true,0,20,BOOGUIE MILKA,BOLLERIA DULCE,10,20,BOOGUIE MILKA,0.66,0.9,
62c4df316f6dede80a8a7213,true,0,20,BOOGUIE OREO,BOLLERIA DULCE,10,20,BOOGUIE OREO,0.68,0.9,
62c4df316f6dede80a8a7214,true,0,20,BOOGUIE SIMPSON,BOLLERIA DULCE,10,20,BOOGUIE SIMPSONS,0.38,0.5,
62c4df316f6dede80a8a7215,true,0,20,MERENGUE AZUCAR,BOLLERIA DULCE,10,20,MERENGUE AZUCAR,1.29,1.7,
62c4df316f6dede80a8a7216,true,0,20,MERENGUE CAFE,BOLLERIA DULCE,10,20,MERENGUE CAFE,1.29,1.7,
62c4df316f6dede80a8a7217,true,0,20,ENSAIMADA MINI,BOLLERIA DULCE,10,20,ENSAIMADA MINI 1U,0.34,0.45,
62c4df316f6dede80a8a7218,true,0,20,ENSAIMADA MINI3,BOLLERIA DULCE,10,20,ENSAIMADA MINI 3U,0.76,1,
62c4df316f6dede80a8a7219,true,0,20,MINIILUNA MANZ,ALIMENTACION,10,20,MINILUNAS MANZANA 3U,0.91,1.2,
62c4df316f6dede80a8a721a,true,0,20,MINI LUNA6,ALIMENTACION,10,20,MINILUNAS MANZANA 6U,1.52,2,
62c4df316f6dede80a8a721b,true,0,20,MINIXUXU CREMA,BOLLERIA DULCE,10,20,MINIXUXU CREMA 1,0.38,0.5,
62c4df316f6dede80a8a721c,true,0,20,MINIXUXUS,BOLLERIA DULCE,10,20,MINI XUXUS CREMA 3,1.02,1.35,
62c4df316f6dede80a8a721e,true,0,20,MINI TREN PECAN,BOLLERIA DULCE,10,20,MINI TRENZA PECAN 1,0.34,0.45,
62c4df316f6dede80a8a721f,true,0,20,MINI PASTELES,BOLLERIA DULCE,10,20,MINI PASTELITOS SURTIDOS 8 * 4,2.32,4,
62c4df316f6dede80a8a7222,true,0,20,CROISSANT,BOLLERIA DULCE,10,20,CROISSANT RECTO 1U,0.34,0.45,
62c4df316f6dede80a8a7223,true,0,20,CROISSANT R,BOLLERIA DULCE,10,20,CROISSANT RECTO 3U,0.83,1.1,
62c4df316f6dede80a8a7224,true,0,20,MUFFIN MILKA,ALIMENTACION,10,20,MILKA MUFFIN,0.61,0.8,
62c4df316f6dede80a8a7225,true,0,20,BANDAS,BOLLERIA DULCE,10,20,BANDAS DE HOJALDRE,2.84,3.75,
62c4df316f6dede80a8a7226,true,0,20,CROISSANT BR,BOLLERIA DULCE,10,20,CROISSANT BRIOX BOMBON 2* 1.30,0.98,1.3,
62c4df316f6dede80a8a7227,true,0,20,PASTEL DE BON,ALIMENTACION,10,20,PASTEL DE BONIATO 6,1.78,2.35,
62c4df316f6dede80a8a722a,true,0,20,COISSANT BLA,BOLLERIA DULCE,10,20,CROISSANT BOMBON BLANCO,0.61,0.8,
62c4df316f6dede80a8a722b,true,0,20,ROLLITOS DE ANI,BOLLERIA DULCE,10,20,ROLLITOS DE ANIS 10,0.76,1,
62c4df316f6dede80a8a722c,true,0,20,ROLLITO DE VI,BOLLERIA DULCE,10,20,ROLLITO DE VINO 20,0.76,1,
62c4df316f6dede80a8a722d,true,0,20,MINI MALLAS,SERVICIOS,10,20,MINI MALLAS 6U,1.52,2,
62c4df316f6dede80a8a722e,true,0,20,COCA DE SAL,BOLLERIA SALADA,4,20,COCA DE SAL 1U,0.48,0.6,
62c4df316f6dede80a8a7230,true,0,20,EMP.VERD.,BOLLERIA SALADA,10,20,EMPANADILLA VERDURA 1U,0.53,0.7,
62c4df316f6dede80a8a7231,true,0,20,EMP.VERD3,BOLLERIA SALADA,10,20,EMPANADILLA VERDURAS 2U,0.91,1.2,
62c4df316f6dede80a8a7232,true,0,20,EMP.ATUN1,BOLLERIA SALADA,10,20,EMPANADILLA ATUN 1U,0.53,0.7,
62c4df316f6dede80a8a7233,true,0,20,EMP.ATUN2,BOLLERIA SALADA,10,20,EMPANADILLA ATUN 2U,0.91,1.2,
62c4df316f6dede80a8a7234,true,0,20,TORTA DE EMB,BOLLERIA SALADA,10,20,TORTA DE EMBUTIDO,1.17,1.55,
62c4df316f6dede80a8a7235,true,0,20,PIZZA YORK QUES,BOLLERIA SALADA,10,20,PIZZA YORK Y QUESO,1.21,1.6,
62c4df316f6dede80a8a7236,true,0,20,MINI EMPA,BOLLERIA SALADA,10,20,MINI EMPANADILLA LONGANIZAS 1U,0.3,0.4,
62c4df316f6dede80a8a7237,true,0,20,MINI EMPANA,BOLLERIA SALADA,10,20,MINI EMPANADILLAS PISTO 1U,0.3,0.4,
62c4df316f6dede80a8a7238,true,0,20,MINI PIZZAS,BOLLERIA SALADA,10,20,MINI-PIZZAS VAR 5,1.06,1.4,
62c4df316f6dede80a8a723a,true,0,20,SNECKEN QUESO,BOLLERIA SALADA,10,20,SNECKEN QUESO,0.76,1,
62c4df316f6dede80a8a723b,true,0,20,CROISSANT QUESO,BOLLERIA SALADA,10,20,CROISSANT QUESO / ESPINACAS,0.49,0.7,
62c4df316f6dede80a8a723f,true,0,20,MINI TARTA,BOLLERIA DULCE,10,20,MINI TARTA MANZANA 1U,0.61,0.8,
62c4df316f6dede80a8a7240,true,0,20,MINI TARTA MA,BOLLERIA DULCE,10,20,MINI TARTA MANZANA 2U,1.14,1.5,
62c4df316f6dede80a8a7241,true,0,20,MINI CROI,BOLLERIA DULCE,10,20,MINI CROISSANT 1U,0.3,0.4,
62c4df316f6dede80a8a7242,true,0,20,MINI CROISSANT,BOLLERIA DULCE,10,20,MINI CROISSANT 6U,0.76,1,
62c4df316f6dede80a8a7243,true,0,20,BERLIDOT,BOLLERIA DULCE,10,20,BERLIDOTS,0.72,0.95,
62c4df316f6dede80a8a7248,true,0,20,LIONESAS 6 UD.,ALIMENTACION,10,20,LIONESAS NATA 6U * 3.5 Ã,1.74,3.5,
62c4df316f6dede80a8a724c,true,0,20,MEDIA PIAMO,PANADERIA,4,20,MEDIA PIAMONTE,0.36,0.45,
62c4df316f6dede80a8a724e,true,0,20,BARRA SALVADO,PANADERIA,4,20,BARRA INTREGAL 50 %,0.41,0.55,
62c4df316f6dede80a8a724f,true,0,20,CASTELLANA,PANADERIA,4,20,BARRA CASTELLANA,0.46,0.6,
62c4df316f6dede80a8a7250,true,0,20,MEIGA,PANADERIA,4,20,BARRA MEIGA,0.53,0.7,
62c4df316f6dede80a8a7252,true,0,20,HUERTA,PANADERIA,4,20,BARRA HUERTA,0.48,0.6,
62c4df316f6dede80a8a7253,true,0,20,MEDITERRANEA,PANADERIA,4,20,BARRA MEDITERRAN,0.57,0.71,
62c4df316f6dede80a8a7255,true,0,20,PAN DE ACEITE,PANADERIA,4,20,PAN DE ACEITE,0.48,0.6,
62c4df316f6dede80a8a7257,true,0,20,BARRA 400 GR,PANADERIA,4,20,BARRA 400 GR,0.64,0.8,
62c4df316f6dede80a8a725a,true,0,20,8410548000011,BEBIDAS,21,20,ANIS TENIS 1L.,9.4,11.95,510101
62c4df316f6dede80a8a725b,true,0,20,8410162011127,BEBIDAS,21,20,TERRY CENTENARIO,6.75,8.78,510303
62c4df316f6dede80a8a725c,true,0,20,8410337001083,BEBIDAS,21,20,MAGNO,7.7,10.74,510312
62c4df316f6dede80a8a725d,true,0,20,5010103800945,GENERICA,21,20,JB,8.26,11.99,
62c4df316f6dede80a8a725e,true,0,20,8410337031028,BEBIDAS,21,20,VETERANO,6.8,8.99,510310
62c4df316f6dede80a8a725f,true,0,20,5010504100057,BEBIDAS,21,20,CUTTY SARK 1L,9.25,12.98,766520
62c4df316f6dede80a8a7260,true,0,20,5010504100095,BEBIDAS,21,20,CUTTY SARK 0.70 CL,7.65,10.41,510505
62c4df316f6dede80a8a7261,true,0,20,5000299606292,BEBIDAS,21,20,BALLANTINES 0.7 L,9.25,12.64,510512
62c4df316f6dede80a8a7262,true,0,20,5011013100156,BEBIDAS,21,20,BAILEYS CREMA WHISKY 0.70 CL.,8.48,12.5,511301
62c4df316f6dede80a8a7263,true,0,20,8410490001043,BEBIDAS,21,20,NEGRITA RON DORADO 70 CL.,6.7,8.91,511101
62c4df316f6dede80a8a7264,true,0,20,7460855200353,BEBIDAS,21,20,BRUGAL RON AÃEJO 70 CL.,9.35,12.9,345789
62c4df316f6dede80a8a7266,true,0,20,8412006102152,BEBIDAS,21,20,RUAVIEJA LICOR DE HIERVAS 0.70 CL,6.35,8.91,510722
62c4df316f6dede80a8a7267,true,0,20,5000299605042,BEBIDAS,21,20,BEEFEATER GINEBRA 0.70 CL,10.1,13.25,511007
62c4df316f6dede80a8a7268,true,0,20,8410643001234,BEBIDAS,21,20,MARIE BRIZARD 1 L,6.6,9.15,510107
62c4df316f6dede80a8a726a,true,0,20,3011932000805,GENERICA,21,20,MARTINI NEGRO 1L,6.54,9.5,
62c4df316f6dede80a8a726b,true,0,20,5010677925006,BEBIDAS,21,20,MARTINI BLANCO 1 L.,6.5,9.5,510802
62c4df316f6dede80a8a726c,true,0,20,8437004142115,BEBIDAS,21,20,PUERTO DE INDIAS GINEBRA 0.7 CL.,10.9,14.96,101755
62c4df316f6dede80a8a726d,true,0,20,8411144100082,BEBIDAS,21,20,LARIOS GINEBRA 1 L.,7.98,10.9,511006
62c4df316f6dede80a8a726e,true,0,20,8410419411038,BEBIDAS,21,20,MISTELA MOSCATEL TURIS,2.35,3.5,800330
62c4df316f6dede80a8a726f,true,0,20,4067700015082,BEBIDAS,21,20,JAGERMEIFTER,8.95,12.8,101638
62c4df316f6dede80a8a7270,true,0,20,8410614001003,BEBIDAS,21,20,ZOCO PACHARAN 1 L.,7.75,10.5,510207
62c4df316f6dede80a8a7271,true,0,20,8410436313100,DROGUERIA,21,20,DETERGENTE DIXAN 3.750L,5.33,9.85,5628
62c4df316f6dede80a8a7272,true,0,20,8410874001515,DROGUERIA,21,20,CAPRICHO JABON DE MARSELLA 2 LIT.(26 LAV,2.02,3.05,5192
62c4df316f6dede80a8a7273,true,0,20,8410498130059,DROGUERIA,21,20,DETERGENTE ORO NEGRO,2.24,3.25,1619
62c4df316f6dede80a8a7274,true,0,20,8410498007160,GENERICA,21,20,DETERGENTE ORO MARSELLA,2.06,2.99,
62c4df316f6dede80a8a7275,true,0,20,8411582235629,DROGUERIA,21,20,DETERGENTE ASEVI ALOE VERA,2.15,3.3,966
62c4df316f6dede80a8a7277,true,0,20,8411582236619,DROGUERIA,21,20,ASEVI DETERGENTE LIQ 42 DOSIS MARSELLA,2.15,3.25,7367
62c4df316f6dede80a8a7278,true,0,20,8411582236602,DROGUERIA,21,20,DETERGENTE ASEVI GEL ACTIVO,2.15,3.3,7423
62c4df316f6dede80a8a7279,true,0,20,8411582235636,DROGUERIA,21,20,DETERGENTE ASEVI COLORES,2.15,3.3,1837
62c4df316f6dede80a8a727a,true,0,20,8411582236626,DROGUERIA,21,20,DETERGENTE ASEVI ROSA MOSQUETA,2.15,3.3,2518
62c4df316f6dede80a8a727b,true,0,20,4002448003533,DROGUERIA,21,20,CALGON ANTICAL PASTILLAS,3.02,5.15,5916
62c4df316f6dede80a8a727c,true,0,20,8411582265305,DROGUERIA,21,20,ASEVI LIMPIADOR PAELLAS Y CALDEROS,1.01,1.69,82378
62c4df316f6dede80a8a727d,true,0,20,8410436181983,GENERICA,21,20,NEUTREX LEJIA COLOR 800 ML,1.1,1.59,
62c4df316f6dede80a8a727e,true,0,20,8411582230433,DROGUERIA,21,20,ASEVI SUAVIZANTE COLONIA,1.12,1.85,4873
62c4df316f6dede80a8a727f,true,0,20,8411582211432,DROGUERIA,21,20,ASEVI FRIEGA SUELOS CIAN,1.2,1.85,4864
62c4df316f6dede80a8a7280,true,0,20,8411582211418,DROGUERIA,21,20,ASEVI FRIEGA SUELOS NARANJA,1.2,1.85,2987
62c4df316f6dede80a8a7281,true,0,20,8411582211425,DROGUERIA,21,20,ASEVI FRIEGA SUELOS MIO,1.17,1.85,7013
62c4df316f6dede80a8a7282,true,0,20,8411582230457,DROGUERIA,21,20,ASEVI SUAVIZANTE SENSITIF,1.17,1.85,3930
62c4df316f6dede80a8a7283,true,0,20,8411582230426,DROGUERIA,21,20,ASEVI SUAVIZANTE TALCO ROSA,1.12,1.85,9680
62c4df316f6dede80a8a7285,true,0,20,8411582230402,DROGUERIA,21,20,ASEVI SUAVIZANTE AZUL,1.12,1.85,7474
62c4df316f6dede80a8a7286,true,0,20,8411582230440,DROGUERIA,21,20,ASEVI SUAVIZANTE ZEN,1.32,2.19,2515
62c4df316f6dede80a8a7287,true,0,20,8411582230464,DROGUERIA,21,20,ASEVI SUAVIZANTE PASION & TIARE,1.32,2.19,3565
62c4df316f6dede80a8a7288,true,0,20,8411582261345,DROGUERIA,21,20,ASEVI QUITAGRASAS,1.58,2.29,5364
62c4df316f6dede80a8a7289,true,0,20,8414716406070,DROGUERIA,21,20,ANIAN GEL HIGIENIZANTE 500 ML.,1.9,2.9,103553
62c4df316f6dede80a8a728a,true,0,20,8411582207213,DROGUERIA,21,20,ASEVI AMBIENTADOR PULV. 400 ML BRISA,1.18,1.99,520
62c4df316f6dede80a8a728b,true,0,20,8007593500353,DROGUERIA,21,20,PAPEL COCINA DON AHORRO ROTOLOTO,0.99,1.49,5359
62c4df316f6dede80a8a728c,true,0,20,5601028028301,DROGUERIA,21,20,PAPEL HIGIENICO RENOVA,1.02,1.89,101132
62c4df316f6dede80a8a728d,true,0,20,8437014202069,DROGUERIA,21,20,LAVANDERA LEJIA CLASICA 2 LITROS,0.5,0.85,3016
62c4df316f6dede80a8a728e,true,0,20,8436008995284,GENERICA,21,20,VIAL PLUS AGUA DESTILADA,0.54,0.78,
62c4df316f6dede80a8a728f,true,0,20,8001480020429,DROGUERIA,21,20,ACE LEJIA REGULAR,0.95,1.49,7194
62c4df316f6dede80a8a7290,true,0,20,8410104042066,DROGUERIA,21,20,ELENA JABON LAVADORA EN POLVO,3.08,4.35,6383
62c4df316f6dede80a8a7291,true,0,20,8437014202083,DROGUERIA,21,20,LAVANDERA LEJIA LAVADORA 2 L. PERFUMADA,0.57,1,3023
62c4df316f6dede80a8a7292,true,0,20,8410436392693,DROGUERIA,21,20,LEJIA CONEJO 2 L.,1.25,1.69,460
62c4df316f6dede80a8a7294,true,0,20,8411582243310,DROGUERIA,21,20,ASEVI ANTICAL BAÃOS,1.3,2.04,
62c4df316f6dede80a8a7295,true,0,20,8410436400992,DROGUERIA,21,20,LEJIA NEUTREX,1.01,1.89,463
62c4df316f6dede80a8a7296,true,0,20,8436008360051,DROGUERIA,21,20,VOLTARIN SUELOS Y TARIMAS,1.09,2.11,3179
62c4df316f6dede80a8a7297,true,0,20,8437014689051,DROGUERIA,21,20,CRISTASOL CRISTALINO,1.28,2,3537
62c4df316f6dede80a8a7298,true,0,20,8410436315722,DROGUERIA,21,20,DETERGENTE DIXAN GEL ADIOS AL SEPARAR,2.4,3.69,6419
62c4df316f6dede80a8a7299,true,0,20,8411370130204,DROGUERIA,21,20,LAS TRES BRUJAS LIMPIADOR 1 LT MARMO,1.71,2.5,6189
62c4df316f6dede80a8a729a,true,0,20,8410104885724,DROGUERIA,21,20,DETERGENTE COLON CAPS POWER GEL,1.75,2.95,
62c4df316f6dede80a8a729c,true,0,20,8001090843876,DROGUERIA,21,20,ARIEL TABS 3 EN 1 REGULAR 18 CAPSULAS,2.8,3.99,5581
62c4df316f6dede80a8a729d,true,0,20,8411370131003,DROGUERIA,21,20,MULTIUSOS LAS TRES BRUJAS PH NEUTRO,1.67,2.35,5856
62c4df316f6dede80a8a729e,true,0,20,8413329070098,DROGUERIA,21,20,VOLVONE LIMPIADOR,1.11,1.42,9325
62c4df316f6dede80a8a72a1,true,0,20,4084500093607,DROGUERIA,21,20,DON LIMPIO BAÃOS 469 ML. PISTOLA,0.6,1,4820
62c4df316f6dede80a8a72a2,true,0,20,8410436220941,DROGUERIA,21,20,SUAVIZANTE VERNEL CIELO AZUL,1.34,2.2,
62c4df316f6dede80a8a72a3,true,0,20,8001841997421,DROGUERIA,21,20,SUAVIZANTE LENOR CONCENTRADO,0.98,1.65,2229
62c4df316f6dede80a8a72a4,true,0,20,8410104880118,DROGUERIA,21,20,FLOR SUAV. DILUIDO 44D 2.20 L AZUL,1.38,2.2,221
62c4df316f6dede80a8a72a5,true,0,20,8410104895464,DROGUERIA,21,20,SUAVIZANTE FLOR CONCENTRADO 53 L,1.21,2.19,83363
62c4df316f6dede80a8a72a7,true,0,20,8410436221115,DROGUERIA,21,20,SUAVIZANTE CONCENTRADO AROMATERAPIA,1.34,2.2,
62c4df316f6dede80a8a72a8,true,0,20,8410835006887,DROGUERIA,21,20,BOLSAS BASURA USO DOMESTICO,0.56,1,3148
62c4df316f6dede80a8a72a9,true,0,20,5000204966558,GENERICA,21,20,DISCOS GEL PATO WC,2.26,3.28,
62c4df316f6dede80a8a72aa,true,0,20,8410436277310,GENERICA,21,20,TOALLITAS BLANQUEANTES MICOLOR,1.28,2.6,
62c4df316f6dede80a8a72ab,true,0,20,8410622615223,DROGUERIA,21,20,FREGONA DON AHORRO TIRAS LILA,1.02,2,533
62c4df316f6dede80a8a72ac,true,0,20,8410622615209,DROGUERIA,21,20,FREGONA DON AHORRO MICROFIBRA,1.06,2,2220
62c4df316f6dede80a8a72ad,true,0,20,8410835006870,DROGUERIA,21,20,BOLSAS BASURA COMUNIDAD,1.19,2,1537
62c4df316f6dede80a8a72ae,true,0,20,8410046112070,DROGUERIA,21,20,LAVAVAJILLAS FLOTA 850ML,0.65,1.1,2372
62c4df316f6dede80a8a72af,true,0,20,8421335004471,DROGUERIA,21,20,DISICLIN DESINFECTANTE MULTIS.PISTOLA LA,1.19,2.11,2140
62c4df316f6dede80a8a72b0,true,0,20,8424932011040,DROGUERIA,21,20,DETERGENTE LIQUIDO LA ABUELA ALOE VERA,1.24,2,128
62c4df316f6dede80a8a72b1,true,0,20,8424932011019,DROGUERIA,21,20,DETERGENTE LIQUIDO LA ABUELA NATURAL,1.24,2,3437
62c4df316f6dede80a8a72b2,true,0,20,8436032031422,DROGUERIA,21,20,AMONIACO M.P.L. PERFUMADO,0.49,1,759
62c4df316f6dede80a8a72b4,true,0,20,8410931008792,DROGUERIA,21,20,CLOROMAX LEJIA CON DETERGENTE BAÃO 2 L,0.62,1,8046
62c4df316f6dede80a8a72b5,true,0,20,8437014202045,DROGUERIA,21,20,LIMPIAHOGAR LAVANDERA 2 EN 1 PINO,0.6,1.15,3028
62c4df316f6dede80a8a72b6,true,0,20,8437014202052,DROGUERIA,21,20,LIMPIAHOGAR LAVANDERA 2 EN 1 LIMON,0.58,1.15,3509
62c4df316f6dede80a8a72b7,true,0,20,8410436103176,DROGUERIA,21,20,LIMPIADOR TEEN BIOALCOHOL,1.41,2,880
62c4df316f6dede80a8a72b8,true,0,20,8436008997103,DROGUERIA,21,20,VIAL ABRILLANTADOR LAVAVAJILLAS,1.38,2,
62c4df316f6dede80a8a72b9,true,0,20,8411660170231,DROGUERIA,21,20,SANYTOL LIMPIADOR DESINFECTANTE,1.56,2.4,3555
62c4df316f6dede80a8a72ba,true,0,20,8427806077722,DROGUERIA,21,20,VINAGRE DE LIMPIEZA DON AHORRO,0.45,1,3715
62c4df316f6dede80a8a72bb,true,0,20,4015400917304,DROGUERIA,21,20,FAIRY ULTRA REGULAR FRCO.  480 ML.,1.28,2.12,2237
62c4df316f6dede80a8a72bc,true,0,20,8001841433806,DROGUERIA,21,20,FAIRY ULTRA ALOE VERA FRCO. 340 ML.,0.66,1.04,4115
62c4df316f6dede80a8a72bd,true,0,20,8410104802004,GENERICA,21,20,VITROCLEN,2.62,3.8,
62c4df316f6dede80a8a72bf,true,0,20,5000204805987,DROGUERIA,21,20,FORZA LIMPIAHORNOS SPRAY 18 ONZAS,3.48,5.67,1209
62c4df316f6dede80a8a72c0,true,0,20,8436032711300,DROGUERIA,21,20,CUCAL SPRAY 400ML,2.51,3.85,2179
62c4df316f6dede80a8a72c1,true,0,20,8410189200009,DROGUERIA,21,20,INSECTICIDA CASA JARDIN ROSAS,1.95,3.1,7950
62c4df316f6dede80a8a72c2,true,0,20,8410498010689,DROGUERIA,21,20,INSECTICIDA ORO MOSCAS Y MOSQUITOS,1.45,2.8,5773
62c4df316f6dede80a8a72c3,true,0,20,8410498030601,DROGUERIA,21,20,LIMPIAHORNOS ORO 300ML,0.9,1.49,3290
62c4df316f6dede80a8a72c4,true,0,20,8410104124250,DROGUERIA,21,20,LAVAVAJILLAS FINISH 30 PASTILLAS,3.56,4.69,186
62c4df316f6dede80a8a72c6,true,0,20,3228061018506,DROGUERIA,21,20,DISCOS DESMAQUILLANTES DEMAK-UP,0.92,1.5,2572
62c4df316f6dede80a8a72c7,true,0,20,4046871009229,DROGUERIA,21,20,BASTONCILLOS BEL,0.65,1.55,6792
62c4df316f6dede80a8a72c8,true,0,20,8412813009026,DROGUERIA,21,20,SAL 2 KG. LAVAVAJILLAS DIRANZO,0.96,1.4,
62c4df316f6dede80a8a72c9,true,0,20,8718951114906,DROGUERIA,21,20,COLGATE BLANQUEADOR BICARBONATO 75 ML.,0.67,1,7482
62c4df316f6dede80a8a72ca,true,0,20,8410642103106,DROGUERIA,21,20,DENTIFRICO CLOROFILA LICOR DEL POLO,0.7,1,7972
62c4df316f6dede80a8a72cb,true,0,20,8714789733487,DROGUERIA,21,20,CEPILLO DENTAL PREMIER COLGATE,0.31,1,6811
62c4df316f6dede80a8a72cc,true,0,20,6973512356689,DROGUERIA,4,20,MASCARILLAS QUIRURGICAS,1.08,1.35,103589
62c4df316f6dede80a8a72d0,true,0,20,8001090139504,DROGUERIA,21,20,TOALLITAS BEBE DODOT 54 UNI,0.71,1,1877
62c4df316f6dede80a8a72d2,true,0,20,5029053028651,DROGUERIA,21,20,SCOTTEX COCINA MEGAROLLO,0.62,1,661
62c4df316f6dede80a8a72d3,true,0,20,8433295048273,DROGUERIA,21,20,AGRADO MASCARILLA PELO CON KERATINA,1.55,2.5,5999
62c4df316f6dede80a8a72d4,true,0,20,8433295043827,DROGUERIA,21,20,AGRADO GEL DE BAÃO ALOE VERA,0.69,1.09,3763
62c4df316f6dede80a8a72d5,true,0,20,8008970052908,DROGUERIA,21,20,GEL DUCHA NATURAL HONEY FRUTOS ROJOS,1.05,1.85,82255
62c4df316f6dede80a8a72d6,true,0,20,8410751099017,DROGUERIA,21,20,GEL TULIPAN NEGRO ORIGINAL,0.99,1.6,9370
62c4df316f6dede80a8a72d9,true,0,20,8410751099086,DROGUERIA,21,20,GEL TULIPAN NEGRO KISS FRESA Y NATA,0.99,1.6,4773
62c4df316f6dede80a8a72da,true,0,20,8711600962361,DROGUERIA,21,20,GEL MOUSSEL CLASSIQUE,1.49,2.38,2141
62c4df316f6dede80a8a72db,true,0,20,3574661118437,DROGUERIA,21,20,LISTERINE ENJUAGUE BUCAL,3.12,3.99,3236
62c4df316f6dede80a8a72dc,true,0,20,8421335005553,DROGUERIA,21,20,DON AHORRO FREGA SUELOS ROSA,0.69,1.09,2248
62c4df316f6dede80a8a72dd,true,0,20,8421335005560,DROGUERIA,21,20,DON AHORRO FREGASUELOS NARANJA,0.69,1.09,1319
62c4df316f6dede80a8a72de,true,0,20,8714789999029,GENERICA,21,20,GEL DE DUCHA PALMOLIVE,1.48,2.15,
62c4df316f6dede80a8a72df,true,0,20,8411373001419,DROGUERIA,21,20,ESTROPAJOS PLA,0.69,1,
62c4df316f6dede80a8a72e0,true,0,20,8718951184220,DROGUERIA,21,20,GEL DERMO PROTECTOR SANEX,1.62,2.46,
62c4df316f6dede80a8a72e1,true,0,20,8411322220281,DROGUERIA,21,20,LACA NELLY,1.29,1.98,32987
62c4df316f6dede80a8a72e2,true,0,20,8712561249638,GENERICA,21,20,DESODORANTE AXE FRAIAS,1.37,1.99,
62c4df316f6dede80a8a72e3,true,0,20,3014260294243,DROGUERIA,21,20,MAQUINILLAS DE AFEIITAR GUILLETE BLUE 2,1.47,2,683
62c4df316f6dede80a8a72e4,true,0,20,8410104102425,DROGUERIA,21,20,COLONIA NENUCO AGUA DE COLONIA,1.69,2.8,2402
62c4df316f6dede80a8a72e5,true,0,20,8436547160990,DROGUERIA,21,20,PAPEL DE COCINA NOBAL,1.5,2.57,1694
62c4df316f6dede80a8a72e6,true,0,20,8411135261792,DROGUERIA,21,20,GIORGI ESPUMA 4 MAXI VOLUMEN ULTRAFUERTE,1.59,2.3,3534
62c4df316f6dede80a8a72e7,true,0,20,3014260000318,DROGUERIA,21,20,ESPUMA DE AFEITAR GUILLET,0.68,1.98,669
62c4df316f6dede80a8a72e8,true,0,20,8410757958783,GENERICA,21,20,COLONIA FAMILIAR NUKY,0.69,1,
62c4df316f6dede80a8a72e9,true,0,20,8710522755068,GENERICA,21,20,TRESM+ CHAMPU LISO KERATINA,3.93,5.7,
62c4df316f6dede80a8a72ea,true,0,20,8410874001287,DROGUERIA,21,20,PASTILLA JABON CAPRICHO,0.9,1.29,487
62c4df316f6dede80a8a72eb,true,0,20,8411135263918,DROGUERIA,21,20,GIORGI GEL FIJADOR 2 FUERTE TUBO 150,1.49,2.3,9968
62c4df316f6dede80a8a72ec,true,0,20,8410757962919,GENERICA,21,20,CHAMPU ANTIPIOJOS DRILO,1.85,2.69,
62c4df316f6dede80a8a72ed,true,0,20,4005900388513,DROGUERIA,21,20,DESODORANTE ROLON NIVEA,1.27,1.95,
62c4df316f6dede80a8a72ef,true,0,20,4084500272040,DROGUERIA,21,20,H - S CHAMPU CLASICO 270 ML.,2.07,2.99,2204
